Date_start,Power_kW,temp_C,HR,windSpeed_m/s,windGust_m/s,pres_mbar,solarRad_W/m2,rain_mm/h,rain_day,Weekday,Weekend,Night,Holiday,Academic_Break,Christmas_Break,HDD_Daily,CDD_Daily,Power_kW-1,Sin_Hour,Cos_Hour,Temp_HR_Interaction
2019-04-06 23:00:00,51.98,11.49,65.61166666666666,0.0,0.0,1013.0,1.2394166666666666,0.0,2.4,5,1,1,0,0,0,4.93107638888889,0.0,56.559,-0.25881904510252157,0.9659258262890681,753.87805
2019-04-07 00:00:00,47.598,11.476666666666668,67.09,0.0,0.0,1013.0,1.9503333333333333,0.0,0.0,6,1,1,0,0,0,3.434166666666668,0.0,51.98,0.0,1.0,769.9695666666668
2019-04-07 01:00:00,46.855,11.175,71.31583333333333,0.0,0.0,1013.0,1.1355,0.0,0.0,6,1,1,0,0,0,3.434166666666668,0.0,47.598,0.25881904510252074,0.9659258262890683,796.9544375
2019-04-07 02:00:00,46.087,11.17,70.86416666666666,0.0,0.0,1012.9166666666666,2.4025833333333333,0.0,0.0,6,1,1,0,0,0,3.434166666666668,0.0,46.855,0.49999999999999994,0.8660254037844387,791.5527416666666
2019-04-07 03:00:00,45.193,11.416666666666666,66.79666666666667,0.0,0.0,1013.0,3.302666666666666,0.0,0.0,6,1,1,0,0,0,3.434166666666668,0.0,46.087,0.7071067811865476,0.7071067811865476,762.5952777777777
2019-04-07 04:00:00,45.719,11.675,62.80416666666667,0.0,0.0,1012.9166666666666,2.0816666666666666,0.0,0.0,6,1,1,0,0,0,3.434166666666668,0.0,45.193,0.8660254037844386,0.5000000000000001,733.2386458333334
2019-04-07 05:00:00,58.756,11.440833333333332,63.7575,0.0,0.0,1012.6666666666666,3.3095,0.0,0.0,6,1,1,0,0,0,3.434166666666668,0.0,45.719,0.9659258262890683,0.25881904510252074,729.4389312499999
2019-04-07 06:00:00,54.427,10.385,74.58583333333333,0.0,0.0,1013.0,10.174166666666666,0.0,0.0,6,1,0,0,0,0,3.434166666666668,0.0,58.756,1.0,6.123233995736766e-17,774.5738791666665
2019-04-07 07:00:00,82.554,9.860833333333334,83.60000000000001,0.0,0.0,1013.0,77.52333333333333,0.0583333333333333,0.0583333333333333,6,1,0,0,0,0,3.434166666666668,0.0,54.427,0.9659258262890683,-0.25881904510252063,824.3656666666668
2019-04-07 08:00:00,233.224,10.51,83.175,0.0,0.0,1013.0,118.275,0.0416666666666666,0.1,6,1,0,0,0,0,3.434166666666668,0.0,82.554,0.8660254037844387,-0.4999999999999998,874.1692499999999
2019-04-07 09:00:00,249.765,11.033333333333331,86.75833333333333,0.0,0.0,1014.0,169.91666666666666,0.125,0.225,6,1,0,0,0,0,3.434166666666668,0.0,233.224,0.7071067811865476,-0.7071067811865475,957.2336111111109
2019-04-07 10:00:00,274.397,11.986666666666666,87.49166666666667,0.0,0.0,1014.0,244.6833333333333,0.2583333333333333,0.4666666666666666,6,1,0,0,0,0,3.434166666666668,0.0,249.765,0.49999999999999994,-0.8660254037844387,1048.7334444444446
2019-04-07 11:00:00,261.02,12.95,87.375,0.0,0.0,1014.0,199.9416666666667,0.2416666666666666,0.7083333333333334,6,1,0,0,0,0,3.434166666666668,0.0,274.397,0.258819045102521,-0.9659258262890682,1131.50625
2019-04-07 12:00:00,275.027,13.7375,84.55833333333334,0.0,0.0,1014.0,282.5833333333333,0.3833333333333333,1.0916666666666666,6,1,0,0,0,0,3.434166666666668,0.0,261.02,1.2246467991473532e-16,-1.0,1161.6201041666668
2019-04-07 13:00:00,279.683,14.885833333333332,75.40666666666667,0.0,0.0,1014.0,495.025,0.2166666666666666,1.3,6,1,0,0,0,0,3.434166666666668,0.0,275.027,-0.2588190451025208,-0.9659258262890683,1122.491072222222
2019-04-07 14:00:00,284.8,15.141666666666666,70.32333333333334,0.0,0.0,1014.0,372.775,0.0,1.3,6,1,0,0,0,0,3.434166666666668,0.0,279.683,-0.4999999999999997,-0.8660254037844388,1064.8124722222221
2019-04-07 15:00:00,285.396,14.568333333333332,78.52499999999999,0.0,0.0,1014.0,189.725,0.0,1.3,6,1,0,0,0,0,3.434166666666668,0.0,284.8,-0.7071067811865471,-0.7071067811865479,1143.9783749999997
2019-04-07 16:00:00,282.236,14.456666666666663,80.69166666666666,0.0,0.0,1014.0,155.86666666666667,0.0,1.3,6,1,0,0,0,0,3.434166666666668,0.0,285.396,-0.8660254037844385,-0.5000000000000004,1166.5325277777774
2019-04-07 17:00:00,270.299,14.277500000000002,81.27499999999999,0.0,0.0,1014.0,68.65333333333332,0.0,1.3,6,1,0,0,0,0,3.434166666666668,0.0,282.236,-0.9659258262890683,-0.25881904510252063,1160.4038125
2019-04-07 18:00:00,264.925,13.914166666666668,81.93333333333334,0.0,0.0,1014.0833333333334,29.5665,0.0,1.3,6,1,0,0,0,0,3.434166666666668,0.0,270.299,-1.0,-1.8369701987210297e-16,1140.0340555555558
2019-04-07 19:00:00,247.67,13.73,82.3,0.0,0.0,1014.6666666666666,2.72025,0.0,1.3,6,1,0,0,0,0,3.434166666666668,0.0,264.925,-0.9659258262890684,0.2588190451025203,1129.979
2019-04-07 20:00:00,116.727,13.6375,81.81666666666666,0.0,0.0,1015.0,2.4205,0.0333333333333333,1.3333333333333333,6,1,0,0,0,0,3.434166666666668,0.0,247.67,-0.8660254037844386,0.5000000000000001,1115.7747916666665
2019-04-07 21:00:00,70.706,13.294166666666667,84.5,0.0,0.0,1015.0,2.6626666666666665,0.3,1.6333333333333335,6,1,1,0,0,0,3.434166666666668,0.0,116.727,-0.7071067811865477,0.7071067811865474,1123.3570833333333
2019-04-07 22:00:00,59.857,12.640833333333331,87.06666666666666,0.0,0.0,1014.5,2.3421666666666665,2.4250000000000003,4.041666666666667,6,1,1,0,0,0,3.434166666666668,0.0,70.706,-0.5000000000000004,0.8660254037844384,1100.595222222222
2019-04-07 23:00:00,55.384,12.215833333333334,86.125,0.0,0.0,1015.0,1.6939166666666663,1.975,5.9750000000000005,6,1,1,0,0,0,3.434166666666668,0.0,59.857,-0.25881904510252157,0.9659258262890681,1052.0886458333334
